run_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	instrument_platform	library_layout	library_source	read_count	base_count	first_public	last_updated	study_title	run_alias	fastq_bytes	fastq_md5	fastq_ftp	sra_bytes	sra_md5	sra_ftp	sample_alias	sample_title
SRR8615822	SAMN10987926	SRS4395595	SRX5414578	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	85151228	17200548056	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G26260.HCC1395.2.bam	5318281430;5238791428	826211898ed6eea7ae9fb3917bb16aa0;4be298f2fcd89749f959e04c78279a72	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615822/SRR8615822_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615822/SRR8615822_2.fastq.gz	9077036537	70de699122795289dbe302a61f3a6950	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8615822	HCC1395_BREAST	HCC1395_BREAST
SRR8615824	SAMN10988074	SRS4395136	SRX5414576	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	122262930	24697111860	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27391.HCC-1195.1.bam	8091095886;7907159743	038df05108f17d2f500794a1691fc7a6;9f65af335bb735b7fdb894f9abaf7c48	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615824/SRR8615824_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615824/SRR8615824_2.fastq.gz	13853202632	ed73dab0d50edf7df036b189f479b082	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615824	HCC1195_LUNG	HCC1195_LUNG
SRR8633510	SAMN10988512	SRS4395548	SRX5431908	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	126168410	3658883890	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	ONCO-DG-1.bam	2698992309	f0ebcd3684df4b79592e9f71e47c16a8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/000/SRR8633510/SRR8633510.fastq.gz	2191653534	d7646f96f2434ea5469baa33714664b7	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/000/SRR8633510	ONCODG1_OVARY	ONCODG1_OVARY
SRR8615282	SAMN10988251	SRS4395501	SRX5414471	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	83895517	16946894434	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G20490.HCT_116.2.bam	4649833695;5094554674	a839869ddac03de4e1e514dfff57ffde;1866250c0644c7c8245672bf2f44aabf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615282/SRR8615282_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615282/SRR8615282_2.fastq.gz	8428729434	b816b3eab17d22e761e76fede3088efa	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8615282	HCT116_LARGE_INTESTINE	HCT116_LARGE_INTESTINE
SRR8615293	SAMN10988561	SRS4395491	SRX5414460	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	118315430	23899716860	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27324.EM-2.1.bam	7840536318;7650014921	2823ddcd67b5179079ca67e54db6338d;fe17fe8a10803d2cb2fb437545745a82	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615293/SRR8615293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615293/SRR8615293_2.fastq.gz	13323274978	456a337149a108885f291f528ec1f613	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8615293	EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	EM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8633511	SAMN10987654	SRS4395929	SRX5431907	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	33200251	962807279	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	SK-MEL-1.bam	672020890	8bf3550d5dc33b04ce638456bddbe8ad	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8633511/SRR8633511.fastq.gz	518844733	061477e82d28abe29b2f440e0ddb4790	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/001/SRR8633511	SKMEL1_SKIN	SKMEL1_SKIN
SRR8615829	SAMN10988370	SRS4395590	SRX5414571	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	139371044	28152950888	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G30614.T84.1.bam	7991666969;8267919260	c6d2dc0ac10fe063ea1096a92aed7df6;b652dd58dd4f7e981cc7c5802abec67a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615829/SRR8615829_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615829/SRR8615829_2.fastq.gz	14164134164	7f4adadc5f55c30e4d900c019c3e093f	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/009/SRR8615829	T84_LARGE_INTESTINE	T84_LARGE_INTESTINE
SRR8615297	SAMN10987660	SRS4395487	SRX5414456	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	85551147	17281331694	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G41711.DU4475.5.bam	5058663423;5030908342	84fb09422b4628739da60f0f1aafb464;72df754d7b43a234ec1a795685cb7008	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615297/SRR8615297_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615297/SRR8615297_2.fastq.gz	8668147053	58da846480cb6b2a04e369020dbd2267	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/007/SRR8615297	DU4475_BREAST	DU4475_BREAST
SRR8615830	SAMN10988244	SRS4395589	SRX5414570	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	79092697	15976724794	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27251.T98G.1.bam	4632342435;4617467559	a8b00a498916db0f014da6fda9c86106;1b7bd7e2864efdef550e694a4c9479b8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615830/SRR8615830_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615830/SRR8615830_2.fastq.gz	8034390662	77a750b288020b0d3b28178696c475de	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/000/SRR8615830	T98G_CENTRAL_NERVOUS_SYSTEM	T98G_CENTRAL_NERVOUS_SYSTEM
SRR8633513	SAMN10987689	SRS4395149	SRX5431905	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	57021350	1653619150	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	SK-MEL-28.bam	1372984024	6e2ca3ca8e9f8437a4277c562970beca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8633513/SRR8633513.fastq.gz	1037759419	0148ad985c609cfbcd46fdcfcf24fc10	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/003/SRR8633513	SKMEL28_SKIN	SKMEL28_SKIN
SRR8615306	SAMN10988081	SRS4395477	SRX5414447	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	100542473	20309579546	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27481.SNU-308.2.bam	6389945495;6475738754	99c9ec0bb3a14f25efbd0eb904506ccc;1c821adbcd4a281a5f66e700a6c6ab5f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615306/SRR8615306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615306/SRR8615306_2.fastq.gz	10953467635	b7d085aeeeaa6a65abc79871188bd402	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/006/SRR8615306	SNU308_BILIARY_TRACT	SNU308_BILIARY_TRACT
SRR8633514	SAMN10988181	SRS4395711	SRX5431904	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	140260990	4067568710	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	SK-LMS-1.bam	2756260237	b604491a8b3a55bec9242d9348e6f824	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/004/SRR8633514/SRR8633514.fastq.gz	2182506350	5ef5ceb1c4bd6eac341093e855fd843e	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/004/SRR8633514	SKLMS1_SOFT_TISSUE	SKLMS1_SOFT_TISSUE
SRR8615833	SAMN10988446	SRS4395587	SRX5414567	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	45188840	9128145680	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G30583.TE_125.T.1.bam	2474529195;2709526359	e9c5dd26e2ce9322bb0a0cd782a6c94e;0f97a8fe7d988db8b39a38961c71fead	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615833/SRR8615833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615833/SRR8615833_2.fastq.gz	4293212032	9ddf42fc5ad8d6ef76d5b96fc6d06071	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8615833	TE125T_FIBROBLAST	TE125T_FIBROBLAST
SRR8615316	SAMN10988085	SRS4395470	SRX5414437	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	106210845	21454590690	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27497.SNU-410.2.bam	6635319712;6729022077	2c10b88c93dd9c4a83e0f85e3af5e381;5c683f7be9e045a2de682ff3d50f4050	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615316/SRR8615316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615316/SRR8615316_2.fastq.gz	11515939005	ff8a37dc4bc72f404978dc96c3b2e70b	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/006/SRR8615316	SNU410_PANCREAS	SNU410_PANCREAS
SRR8633521	SAMN10988251	SRS4395501	SRX5431897	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	64590401	1873121629	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	HCT_116.bam	1511489712	aba34417c2c478f046593b715622445e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/001/SRR8633521/SRR8633521.fastq.gz	1173547859	b9f368c4c5a19a865a94d94004bfbd6b	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/001/SRR8633521	HCT116_LARGE_INTESTINE	HCT116_LARGE_INTESTINE
SRR8615839	SAMN10987709	SRS4395265	SRX5414561	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	71373687	14417484774	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G28044.LMSU.1.bam	3873218772;3900264754	358c69d48cb43363668221d0bf2aeeba;f718d64d6b676870eda64b528d1e0f0d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615839/SRR8615839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615839/SRR8615839_2.fastq.gz	6794429927	a6cd5c517e0cacd9dd3d423c0bad7e6d	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/009/SRR8615839	LMSU_STOMACH	LMSU_STOMACH
SRR8633524	SAMN10988130	SRS4395518	SRX5431894	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	68371745	1982780605	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	OCI-LY3.bam	1493359645	9b18cf4f3a55ab9744cf6b652072f370	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/004/SRR8633524/SRR8633524.fastq.gz	1174043671	25ca6a07293551b0ff39d7ffc58fb3c8	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/004/SRR8633524	OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8615322	SAMN10987647	SRS4395465	SRX5414431	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	99332990	20065263980	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G20474.Hs_746T.2.bam	5450523757;5984610479	acb2c13fb5e98e8d3dc54620f55f7876;b4fe2678dbfe39f32e5a3c31d6ec19b4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615322/SRR8615322_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615322/SRR8615322_2.fastq.gz	9883732414	43b3247f83016140e75ee8743d0e6b7b	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8615322	HS746T_STOMACH	HS746T_STOMACH
SRR8615844	SAMN10988218	SRS4395578	SRX5414556	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	85328417	17236340234	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G26179.IGROV1.2.bam	5314249147;5118600916	561395b7e211dfa11f2ddefc0cbeffce;e72dd3b5e189086781e61c8944917bb3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615844/SRR8615844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615844/SRR8615844_2.fastq.gz	9002875279	4a3d49aa3d411725c9a94793d6a1c333	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615844	IGROV1_OVARY	IGROV1_OVARY
SRR8633528	SAMN10989579	SRS4395551	SRX5431890	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	44439627	1288749183	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	OE21.bam	968653184	e5973628fb9e0169df6139738630137d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/008/SRR8633528/SRR8633528.fastq.gz	737761400	a264d26d44bbee6b595ab13504c246dd	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/008/SRR8633528	OE21_OESOPHAGUS	OE21_OESOPHAGUS
SRR8615325	SAMN10988131	SRS4395464	SRX5414428	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	89265916	18031715032	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G28890.Hs_819.T.3.bam	4979586645;5094857952	3ce032e6a0b2032777dfbbec5993d917;3b814fa6ba84e071db41344290b62f10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615325/SRR8615325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615325/SRR8615325_2.fastq.gz	8836843277	de419753dd3b4b0a54fcab61ed4c9fdf	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/005/SRR8615325	HS819T_FIBROBLAST	HS819T_FIBROBLAST
SRR8633529	SAMN10987659	SRS4395357	SRX5431889	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	122009462	3538274398	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	HCC38.bam	2384024904	18be7594526f7e8369627d1fc6df78ba	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8633529/SRR8633529.fastq.gz	1885661038	248d96f7ae68664272b14f7fcbd765fa	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/009/SRR8633529	HCC38_BREAST	HCC38_BREAST
SRR8615845	SAMN10987998	SRS4395577	SRX5414555	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	76947407	15543376214	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G28861.IGR-1.3.bam	4378271076;4487747125	b9dcec3817d3f85d7f0160fcf3fb69e6;113113909d4807804a4467bf341e2ed6	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615845/SRR8615845_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615845/SRR8615845_2.fastq.gz	7644794559	7a083129985228df99aa8cb5d0cb7f49	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/005/SRR8615845	IGR1_SKIN	IGR1_SKIN
SRR8615369	SAMN10989551	SRS4395427	SRX5414384	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	88372902	17851326204	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G30573.SU-DHL-6.1.bam	4993741629;5231286131	be1dc3d9087594dc5ec2c5a5ba6d5975;7385b8b88cb3bc7d3c781a015bcb35a8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615369/SRR8615369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615369/SRR8615369_2.fastq.gz	8709238154	810e90d314c8f113d63141886ed12a95	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/009/SRR8615369	SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8633535	SAMN10987686	SRS4395873	SRX5432537	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	55818644	1618740676	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	BICR_56.bam	1136294539	a5bbaecaee4c37febc10f83d5041122c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/005/SRR8633535/SRR8633535.fastq.gz	869085826	e9a269671436d66e865c4428fa21ed68	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/005/SRR8633535	BICR56_UPPER_AERODIGESTIVE_TRACT	BICR56_UPPER_AERODIGESTIVE_TRACT
SRR8615847	SAMN10988182	SRS4395575	SRX5414553	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	88601821	17897567842	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G28839.HuTu_80.3.bam	5008735237;5139305621	331bfc44ca006e2a9b53fc9522d9a443;c3cbc5cb516c3e574511c8045407e965	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615847/SRR8615847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615847/SRR8615847_2.fastq.gz	8772957622	4bdd1b85936b1dbe68417c272021f279	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/007/SRR8615847	HUTU80_SMALL_INTESTINE	HUTU80_SMALL_INTESTINE
SRR8633543	SAMN10988080	SRS4395231	SRX5432529	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	64593814	1873220606	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	SNU-46.bam	1275669569	0540e965d10f9b348669a5245a809c3f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8633543/SRR8633543.fastq.gz	979985254	744702213c19f0070d216c6f0e740bd5	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/003/SRR8633543	SNU46_UPPER_AERODIGESTIVE_TRACT	SNU46_UPPER_AERODIGESTIVE_TRACT
SRR8615386	SAMN10987909	SRS4395411	SRX5414367	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	96684826	19530334852	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27329.GCT.1.bam	6496482463;6361805155	246c3a99ef2d470498d4a096c590c754;4b05b7853b40405225e8f79f4e9e97d5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615386/SRR8615386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615386/SRR8615386_2.fastq.gz	11026369104	f8d9eff7bfd00d3f869e5f1c47dcd8f4	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/006/SRR8615386	GCT_SOFT_TISSUE	GCT_SOFT_TISSUE
SRR8633547	SAMN10988087	SRS4395230	SRX5432525	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	59540560	1726676240	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	SNU-503.bam	1239378303	e9e0517d12486fc2af4f74667551ad75	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/007/SRR8633547/SRR8633547.fastq.gz	954899420	792188993f35741740160ebe6b411b1d	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/007/SRR8633547	SNU503_LARGE_INTESTINE	SNU503_LARGE_INTESTINE
SRR8615422	SAMN10988002	SRS4395384	SRX5414331	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	86258736	17424264672	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G20460.COR-L24.2.bam	4782002420;5106884675	4e61ff68b36179b9e449c1a98de8227d;22d789136b5ee12e850202196e598126	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615422/SRR8615422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615422/SRR8615422_2.fastq.gz	8492369162	c255658e3a594054d8db2c775347755f	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8615422	CORL24_LUNG	CORL24_LUNG
SRR8615848	SAMN10987936	SRS4395214	SRX5414552	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	95064062	19202940524	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G41716.IA-LM.5.bam	5551823240;5515383151	316e7d164ef77712fc289cfa6f526e02;714ef1ac75d8bf3765e0476ebf7fb621	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615848/SRR8615848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615848/SRR8615848_2.fastq.gz	9600241586	09b227f8418dcbbd4c3efe1a1e5be8b2	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/008/SRR8615848	IALM_LUNG	IALM_LUNG
SRR8633549	SAMN10987730	SRS4395201	SRX5432523	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	76954194	2231671626	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	SNU-761.bam	1662843641	1eee6e9c0163df343c79f87d413766b3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/009/SRR8633549/SRR8633549.fastq.gz	1379118618	0ef2434f540e6fd5bfd1239832a0a220	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/009/SRR8633549	SNU761_LIVER	SNU761_LIVER
SRR8615441	SAMN10988580	SRS4395370	SRX5414312	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	87792144	17734013088	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G28540.NU-DUL-1.1.bam	5446654631;5518020440	688dc7e55b10a1cc05e967bae9dec4ca;a9e555d5dddbeb2b486adfbe350e0ced	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615441/SRR8615441_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615441/SRR8615441_2.fastq.gz	9351063290	3894f4f8b23e351c53eaf8875da5f35c	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/001/SRR8615441	NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	NUDUL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
SRR8615852	SAMN10989593	SRS4395571	SRX5414548	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	98356953	19868104506	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27543.SNB75.2.bam	6171534810;6263034597	fe2aa209da01c099b031a4b4feeecc09;a392100bd92e931d16330ed036431f40	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615852/SRR8615852_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615852/SRR8615852_2.fastq.gz	10676775657	67d664b20e0d46252c49f1acf9060842	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/002/SRR8615852	SNB75_CENTRAL_NERVOUS_SYSTEM	SNB75_CENTRAL_NERVOUS_SYSTEM
SRR8615494	SAMN10988211	SRS4395217	SRX5414259	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	60210647	12162550694	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G41667.IPC-298.5.bam	3547402458;3521046575	fe232f3edaa296ec8b29a07b3c985c0d;99df1a05cf961d560d8bf31423a914ae	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615494/SRR8615494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615494/SRR8615494_2.fastq.gz	6106774950	ff0268002c39a2a4ccbee12190d31085	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/004/SRR8615494	IPC298_SKIN	IPC298_SKIN
SRR8615853	SAMN10987793	SRS4395570	SRX5414547	PRJNA523380	9606	Homo sapiens	ILLUMINA	PAIRED	TRANSCRIPTOMIC	81664037	16496135474	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	G27246.SW_900.1.bam	4812611336;4785586822	268cd797345cb33ef9e6aeb3c1c53d4f;146bff1a35eb7fb8940a9eef4c638fbf	ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615853/SRR8615853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615853/SRR8615853_2.fastq.gz	8280825331	8c7f07e9f324c05d35269bcef4e1938e	ftp.sra.ebi.ac.uk/vol1/srr/SRR861/003/SRR8615853	SW900_LUNG	SW900_LUNG
SRR8633553	SAMN10988458	SRS4395261	SRX5432519	PRJNA523380	9606	Homo sapiens	ILLUMINA	SINGLE	GENOMIC	40608411	1177643919	2019-03-28	2019-03-28	Cancer Cell Line Encyclopedia (CCLE)	KYO-1.bam	851728867	87661b9a222582f33c785f763328d595	ftp.sra.ebi.ac.uk/vol1/fastq/SRR863/003/SRR8633553/SRR8633553.fastq.gz	656017624	d48d87559cfc9e99a0a43dfd4abae98c	ftp.sra.ebi.ac.uk/vol1/srr/SRR863/003/SRR8633553	KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
